"order_id";"account_id";"bank_to";"account_to";"amount";"k_symbol"
30006;396;"OP";"57553499";308.00;"POJISTNE"
30007;396;"YZ";"33896279";261.00;" "
30008;398;"IJ";"60894626";1702.00;"SIPO"
30009;399;"GH";"54855972";3090.50;"LEASING"
30010;399;"IJ";"47246265";6009.00;"SIPO"
30011;400;"WX";"99955695";6948.00;"SIPO"
30012;401;"AB";"66742342";3600.00;"SIPO"
30013;401;"EF";"88922524";1769.00;" "
30014;402;"YZ";"77129357";2083.00;"SIPO"
30015;402;"CD";"98438930";2211.00;" "
30016;403;"KL";"15987736";2401.00;"SIPO"
30017;404;"GH";"68393963";1563.00;"SIPO"
30018;404;"WX";"36616319";3450.00;" "
30019;405;"EF";"24659914";1339.00;"LEASING"
30020;405;"MN";"56718403";9632.00;"SIPO"
30021;405;"WX";"11276412";1497.00;" "
30022;405;"KL";"1622963";3579.00;"POJISTNE"
30023;406;"UV";"36316532";1800.00;"SIPO"
30024;406;"KL";"28461408";264.00;" "
30025;407;"WX";"90311783";5411.00;"SIPO"
30026;407;"EF";"32662862";14.00;" "
30027;408;"QR";"62073033";5042.00;"SIPO"
30028;409;"QR";"11262268";6810.00;"SIPO"
30029;410;"WX";"85225909";3825.00;"SIPO"
30030;411;"QR";"15704101";8499.00;"SIPO"
30031;412;"WX";"35379701";8727.00;"SIPO"
30032;413;"CD";"49738037";2107.00;"SIPO"
30033;414;"AB";"96403741";7870.00;"SIPO"
30034;415;"OP";"64789080";8740.00;"SIPO"
30035;416;"ST";"30481368";982.00;"SIPO"
30036;416;"CD";"54040610";987.00;"SIPO"
30037;418;"MN";"92404669";9316.00;"SIPO"
30038;420;"KL";"49270671";7192.00;"SIPO"
30039;421;"YZ";"94967096";5571.00;"SIPO"
30040;423;"UV";"78170078";1942.00;"SIPO"
30041;424;"WX";"64132481";4591.00;"SIPO"
30042;425;"ST";"21181220";2390.00;"SIPO"
30043;425;"OP";"54766887";806.00;" "
30044;425;"GH";"30106497";64.00;"POJISTNE"
30045;426;"MN";"45444989";4201.20;"UVER"
30046;426;"AB";"9528249";7497.00;"SIPO"
30047;426;"GH";"34606760";886.00;" "
30048;427;"CD";"43451237";8166.00;"SIPO"
30049;428;"MN";"64758032";3987.00;"SIPO"
30050;429;"IJ";"79427033";5286.00;"SIPO"
30051;431;"GH";"65853184";6482.00;"SIPO"
30052;431;"KL";"66201281";715.00;" "
30053;434;"WX";"98904990";5666.00;"SIPO"
30054;434;"ST";"31071788";1637.00;" "
30055;435;"MN";"75157016";3189.00;"SIPO"
30056;436;"WX";"36372977";4885.00;"SIPO"
30057;436;"IJ";"61715274";72.00;" "
30058;436;"CD";"51325714";293.00;"POJISTNE"
30059;437;"CD";"83092337";2248.00;"SIPO"
30060;437;"YZ";"18505370";3106.00;" "
30061;440;"QR";"84914481";5825.00;"SIPO"
30062;440;"GH";"78983664";1756.00;"UVER"
30063;441;"OP";"58999586";4473.00;"LEASING"
30064;441;"YZ";"91662942";3041.00;"SIPO"
30065;441;"WX";"11125362";765.00;" "
30066;442;"EF";"55799275";7455.00;"UVER"
30067;442;"CD";"21739507";5606.00;"SIPO"
30068;442;"ST";"98938321";2068.00;" "
30069;443;"KL";"39137601";1508.00;"SIPO"
30070;443;"IJ";"32109809";463.00;" "
30071;443;"QR";"69234090";67.00;"POJISTNE"
30072;444;"QR";"53384882";4469.00;"SIPO"
30073;445;"QR";"65335863";3998.00;"SIPO"
30074;445;"IJ";"49652427";7567.00;" "
30075;446;"EF";"81248056";6941.00;"SIPO"
30076;447;"GH";"35721868";5554.00;"SIPO"
30077;447;"ST";"99847948";554.00;"LEASING"
30080;449;"AB";"84388368";164.00;"SIPO"
30081;449;"WX";"77323555";1789.00;"SIPO"
30082;450;"QR";"70611452";2404.00;"SIPO"
30083;451;"UV";"62285023";7208.00;"UVER"
30084;452;"OP";"27081912";5058.00;"SIPO"
30085;452;"OP";"33601921";375.00;" "
30086;453;"QR";"23475498";7012.00;"SIPO"
30087;454;"GH";"80305754";5687.00;"SIPO"
30088;455;"ST";"60398054";8339.00;"SIPO"
30089;456;"WX";"12626231";4783.10;"LEASING"
30092;458;"AB";"65390032";9586.00;"SIPO"
30093;458;"CD";"51641261";1031.00;"LEASING"
30094;460;"MN";"57986551";3554.00;"SIPO"
30095;461;"OP";"30994916";1530.00;"SIPO"
30096;462;"ST";"32409316";8325.00;"SIPO"
30097;463;"QR";"88697516";6385.00;"SIPO"
30098;464;"UV";"4756558";3509.00;"SIPO"
30099;465;"ST";"3081554";1278.50;"LEASING"
30100;465;"IJ";"59340989";11126.00;"SIPO"
30101;467;"UV";"90201395";3937.00;"SIPO"
30102;467;"AB";"73301529";2895.00;" "
30103;468;"AB";"87048482";3735.00;"SIPO"
30104;468;"YZ";"30738526";499.00;" "
30105;469;"AB";"32004195";2672.00;"SIPO"
30106;470;"AB";"41005563";3568.00;"SIPO"
30107;470;"IJ";"70524096";630.00;" "
30108;470;"OP";"43083483";1078.00;"POJISTNE"
30109;471;"ST";"26110238";4695.00;"SIPO"
30110;471;"CD";"97181409";931.00;" "
30111;471;"CD";"33731478";253.00;"POJISTNE"
30112;471;"KL";"45840859";202.00;" "
30113;472;"UV";"6824928";8200.20;"UVER"
30114;473;"GH";"65049969";4237.00;"SIPO"
30115;473;"KL";"67095625";2640.00;" "
30116;473;"QR";"76250731";75.00;"POJISTNE"
30117;473;"YZ";"22973603";333.00;" "
30118;474;"UV";"33440119";694.00;"SIPO"
30119;474;"OP";"79647504";1606.00;" "
30120;475;"UV";"33983725";2760.00;"SIPO"
30121;477;"CD";"7729125";2660.00;"SIPO"
30122;477;"GH";"40855217";254.00;" "
30123;477;"IJ";"25759440";463.00;"POJISTNE"
30124;478;"EF";"9013551";8137.00;"SIPO"
30125;479;"YZ";"117046";2064.00;"SIPO"
30126;480;"KL";"12772888";4687.00;"SIPO"
30127;480;"IJ";"72983371";827.00;"LEASING"
30128;481;"GH";"50636059";64.00;"SIPO"
30129;481;"IJ";"29175484";1825.00;"SIPO"
30134;483;"GH";"70076584";1940.00;"SIPO"
30135;484;"GH";"19220835";1652.00;"SIPO"
30136;484;"MN";"16825324";1995.00;" "
30137;484;"GH";"17417866";108.00;"POJISTNE"
30138;484;"IJ";"31340134";1412.00;" "
30139;485;"AB";"58655077";2629.60;"LEASING"
30140;485;"EF";"89687889";7421.00;"SIPO"
30141;485;"WX";"56978738";1591.00;" "
30142;485;"AB";"20747721";3572.00;"POJISTNE"
30143;487;"GH";"40831804";10684.00;"SIPO"
30144;489;"ST";"53826928";5608.00;"SIPO"
30145;490;"UV";"89067864";2042.00;"SIPO"
30146;491;"EF";"26434993";9090.00;"SIPO"
30147;494;"EF";"88363974";2629.60;"LEASING"
30148;494;"GH";"24389368";8728.00;"SIPO"
30149;494;"ST";"62039023";207.00;" "
30153;496;"IJ";"60471528";3602.00;"SIPO"
30154;497;"EF";"31873262";3405.00;"SIPO"
30157;500;"WX";"67136871";2629.60;"LEASING"
30158;500;"MN";"57751679";3267.00;"SIPO"
30159;500;"AB";"1471186";539.00;" "
30160;501;"KL";"79491948";4382.70;"UVER"
30161;502;"ST";"27518320";2498.00;"SIPO"
30162;503;"QR";"34156501";7175.00;"SIPO"
30163;503;"GH";"41920358";1746.00;"LEASING"
30164;504;"UV";"2230048";2308.00;"SIPO"
30165;505;"QR";"6899768";18.00;"SIPO"
30166;505;"OP";"5099285";2203.00;" "
30167;506;"GH";"21071094";3011.00;"SIPO"
30168;506;"QR";"70163124";107.00;" "
30169;506;"IJ";"18590253";278.00;"POJISTNE"
30170;506;"IJ";"82022094";724.00;" "
30171;508;"YZ";"41786360";2480.00;"SIPO"
30172;509;"IJ";"50397551";6261.00;"UVER"
30173;510;"YZ";"34629786";2442.00;"SIPO"
30174;510;"UV";"64973693";1319.00;" "
30175;510;"GH";"56986600";1043.00;"POJISTNE"
30176;511;"MN";"4644132";2629.60;"LEASING"
30177;512;"GH";"88834064";9449.00;"SIPO"
30178;513;"EF";"99257760";7908.00;"SIPO"
30179;514;"KL";"49346691";5760.00;"SIPO"
30180;515;"CD";"6447190";2750.00;"SIPO"
30181;516;"CD";"22182691";3736.00;"SIPO"
30182;517;"UV";"82919829";9255.00;"SIPO"
30183;518;"GH";"39075994";1338.00;"SIPO"
30184;518;"MN";"13886338";2015.00;"SIPO"
30185;519;"AB";"65870404";3245.00;"SIPO"
30186;520;"MN";"67366206";2332.00;"SIPO"
30187;521;"IJ";"98804980";4234.00;"SIPO"
30188;522;"WX";"31764650";77.00;"SIPO"
30189;522;"GH";"18812161";4930.00;" "
30190;524;"AB";"71994364";5768.00;"SIPO"
30191;525;"MN";"88872944";4382.70;"UVER"
30192;525;"ST";"67853247";6454.00;"SIPO"
30193;526;"MN";"22128474";5074.00;"SIPO"
30195;528;"IJ";"11964172";2916.00;"SIPO"
30196;529;"MN";"85919022";3344.00;"SIPO"
30197;531;"OP";"48101";2144.00;"SIPO"
30198;533;"EF";"5924845";1319.00;"SIPO"
30199;533;"IJ";"31916600";3427.00;" "
30200;534;"KL";"26713061";1747.00;"SIPO"
30201;534;"KL";"88319682";713.00;" "
30202;534;"OP";"71464949";1341.00;"POJISTNE"
30203;535;"OP";"26501775";7021.00;"SIPO"
30204;535;"UV";"15932035";62.00;" "
30205;535;"MN";"70218544";765.00;"POJISTNE"
30206;536;"AB";"84382724";1742.00;"SIPO"
30207;536;"AB";"56864386";827.00;"SIPO"
30208;537;"ST";"79339456";1848.00;"SIPO"
30209;538;"OP";"5225766";2692.00;"SIPO"
30210;541;"IJ";"97866481";3030.00;"SIPO"
30211;541;"WX";"97620743";72.00;" "
30212;541;"AB";"50762343";5626.00;"POJISTNE"
30213;542;"WX";"82309841";2750.00;"SIPO"
30214;543;"EF";"10095620";647.00;"SIPO"
30215;543;"QR";"32736635";1086.00;" "
30216;543;"CD";"41006070";655.00;"POJISTNE"
30217;544;"EF";"24082440";3798.20;"UVER"
30218;545;"YZ";"87724715";3306.00;"SIPO"
30219;546;"YZ";"87099098";2940.00;"SIPO"
30220;547;"EF";"48055100";2273.00;"SIPO"
30221;548;"EF";"87448715";1285.00;"SIPO"
30222;548;"AB";"56284767";528.00;"SIPO"
30223;549;"OP";"83005940";1067.00;"SIPO"
30224;549;"CD";"87506788";3024.00;" "
30225;550;"GH";"71731483";1247.00;"SIPO"
30226;550;"WX";"49558728";349.00;"SIPO"
30227;552;"AB";"68878775";2097.00;"SIPO"
30228;555;"ST";"6209928";7218.00;"SIPO"
30229;555;"YZ";"19875437";479.00;" "
30230;555;"WX";"3315794";71.00;"POJISTNE"
30231;557;"MN";"88362860";2050.00;"SIPO"
30232;558;"CD";"60158938";4081.00;"SIPO"
30233;558;"WX";"11205697";1476.00;" "
30234;559;"CD";"77164244";2175.00;"SIPO"
30235;560;"QR";"17489135";5683.00;"SIPO"
30236;561;"QR";"37346130";343.00;"SIPO"
30237;561;"WX";"77749645";1308.00;"SIPO"
30238;563;"QR";"96173613";6245.00;"SIPO"
30239;564;"YZ";"8056086";295.00;"SIPO"
30240;564;"IJ";"56459259";8713.00;" "
30241;565;"KL";"67758250";3509.00;"SIPO"
30242;568;"CD";"60686451";1408.00;"LEASING"
30243;569;"YZ";"87054288";2074.00;"SIPO"
30244;570;"YZ";"48868894";6273.00;"SIPO"
30245;571;"EF";"93711280";3255.00;"SIPO"
30246;572;"WX";"64459979";5372.00;"SIPO"
30247;572;"EF";"76923572";960.00;" "
30248;572;"QR";"5563730";349.00;"POJISTNE"
30249;572;"WX";"71732580";1413.00;"LEASING"
30250;573;"CD";"80680703";2249.00;"LEASING"
30251;575;"KL";"32180041";756.00;"SIPO"
30252;575;"GH";"62339043";5329.00;" "
30253;576;"OP";"71033382";3662.00;"SIPO"
30254;577;"QR";"92529356";5120.00;"SIPO"
30255;578;"ST";"9104431";5484.00;"SIPO"
30256;578;"KL";"6721955";601.00;" "
30257;578;"KL";"88757896";17.00;"POJISTNE"
30258;578;"CD";"84361481";57.00;" "
30259;579;"OP";"19994384";2771.00;"SIPO"
30260;579;"CD";"61798560";1065.00;" "
30261;580;"KL";"18037027";3571.00;"SIPO"
30262;580;"AB";"27916240";1715.00;" "
30263;581;"KL";"62047934";1502.00;"SIPO"
30264;582;"KL";"94775294";2812.00;"SIPO"
30266;584;"MN";"76447403";2302.00;"SIPO"
30267;588;"AB";"29001635";3141.00;"SIPO"
30268;588;"MN";"81579917";1437.00;" "
30269;588;"KL";"40627336";511.00;"POJISTNE"
30270;589;"GH";"69257765";5746.00;"SIPO"
30271;591;"WX";"33145171";2788.00;"SIPO"
30272;592;"WX";"11703169";1148.00;"SIPO"
30273;592;"MN";"17637676";460.00;"SIPO"
30274;594;"CD";"76892024";2054.00;"SIPO"
30275;595;"WX";"22432470";4702.00;"SIPO"
30276;597;"EF";"43030637";6135.00;"SIPO"
30277;598;"IJ";"36825537";7781.00;"SIPO"
30278;599;"OP";"94891345";3118.00;"SIPO"
30279;599;"MN";"75048130";967.00;" "
30280;600;"UV";"6513369";5952.00;"SIPO"
30281;601;"ST";"62110066";2230.00;"SIPO"
30282;602;"EF";"11328745";3191.00;"SIPO"
30283;603;"KL";"46360403";4361.00;"SIPO"
30284;605;"CD";"93390070";6876.00;"SIPO"
30285;606;"EF";"87049013";7140.00;"SIPO"
30286;606;"GH";"57793295";1071.00;" "
30287;607;"KL";"5990779";2082.00;"SIPO"
30288;608;"AB";"57903474";2895.00;"SIPO"
30289;609;"IJ";"28244787";1171.00;"SIPO"
30290;609;"CD";"14562350";732.00;" "
30291;609;"IJ";"59537684";67.00;"POJISTNE"
30292;611;"AB";"98749815";2284.00;"SIPO"
30293;612;"YZ";"28562253";1936.00;"SIPO"
30294;614;"YZ";"9777558";1664.00;"SIPO"
30295;615;"UV";"30659657";309.00;"SIPO"
30296;615;"OP";"63728749";1787.00;" "
30297;616;"OP";"38012558";1869.00;"SIPO"
30298;617;"WX";"41264140";2607.20;"LEASING"
30299;617;"MN";"8556467";13080.00;"SIPO"
30300;618;"ST";"52253526";747.00;"SIPO"
30301;618;"WX";"93719195";3035.00;" "
30302;619;"YZ";"51829963";1729.00;"SIPO"
30303;619;"AB";"96250706";6538.00;" "
30304;621;"GH";"21300334";366.00;"SIPO"
30305;621;"QR";"32067704";3043.00;" "
30306;622;"MN";"57849115";6255.00;"SIPO"
30307;622;"MN";"53675001";594.00;" "
30308;622;"QR";"46919482";2568.00;"POJISTNE"
30309;622;"GH";"23822355";11.00;" "
30310;623;"ST";"73409360";419.00;"SIPO"
30311;623;"IJ";"34328079";1653.00;" "
30312;625;"CD";"76538800";2607.20;"LEASING"
30313;625;"QR";"50207537";11457.00;"SIPO"
30314;626;"WX";"22472965";3639.00;"SIPO"
30315;627;"KL";"23483765";8228.00;"SIPO"
30316;627;"KL";"85517316";554.00;"LEASING"
30317;628;"YZ";"24106633";3028.00;"SIPO"
30318;629;"QR";"91464036";1207.00;"SIPO"
30319;629;"WX";"2222919";1500.00;"SIPO"
30320;630;"IJ";"662714";2361.00;"SIPO"
30321;631;"GH";"89184629";2394.00;"SIPO"
30322;632;"OP";"31188458";842.00;"SIPO"
30323;632;"CD";"54220384";199.00;" "
30324;632;"ST";"95301532";1092.00;"POJISTNE"
30325;633;"KL";"56019914";3177.00;"SIPO"
30327;635;"OP";"12794989";1683.00;"SIPO"
30328;635;"GH";"86240660";2707.00;" "
30329;635;"KL";"117952";2160.00;"POJISTNE"
30330;635;"UV";"56503492";1547.00;" "
30331;636;"YZ";"33446622";3056.00;"SIPO"
30332;637;"AB";"34624809";1934.00;"SIPO"
30333;638;"QR";"41244357";2487.00;"SIPO"
30334;638;"AB";"77634972";4668.00;" "
30335;638;"GH";"45651602";873.00;"POJISTNE"
30336;639;"ST";"77312248";2046.00;"SIPO"
30337;640;"MN";"49130755";2891.00;"SIPO"
30338;641;"WX";"41606414";3330.00;"SIPO"
30340;644;"YZ";"15593272";946.00;"SIPO"
30341;644;"YZ";"19007480";1026.00;" "
30342;645;"GH";"25328028";13466.00;"SIPO"
30343;646;"AB";"34125185";4876.00;"SIPO"
30344;647;"UV";"41266620";6465.00;"SIPO"
30345;648;"OP";"81294440";9240.00;"SIPO"
30346;649;"AB";"90564441";3430.10;"LEASING"
30347;650;"YZ";"70699482";1697.00;"SIPO"
30348;651;"QR";"14427155";2652.00;"SIPO"
30349;651;"CD";"54411101";4062.00;" "
30350;652;"YZ";"56959491";7591.00;"SIPO"
30351;653;"IJ";"52822631";5397.00;"SIPO"
30352;654;"AB";"49887746";2885.00;"SIPO"
30353;655;"CD";"91412663";1899.00;"SIPO"
30354;655;"WX";"48714017";2036.00;" "
30355;655;"KL";"32799506";193.00;"POJISTNE"
30356;655;"IJ";"19362265";341.00;" "
30357;656;"KL";"74315947";5477.00;"SIPO"
30358;657;"AB";"72237545";1066.00;"SIPO"
30359;657;"MN";"15075981";1862.00;" "
30360;658;"ST";"92509448";2703.00;"SIPO"
30361;659;"EF";"43700408";1833.00;"SIPO"
30362;659;"CD";"72181445";107.00;" "
30363;660;"EF";"56245785";1234.00;"SIPO"
30364;660;"WX";"50051724";5338.00;" "
30367;662;"UV";"32952279";3330.00;"SIPO"
30370;664;"OP";"7335311";2997.00;"SIPO"
30371;665;"ST";"69178992";4149.00;"SIPO"
30372;666;"AB";"85506128";3936.00;"SIPO"
30373;666;"ST";"70089435";2282.00;" "
30374;666;"GH";"93173819";955.00;"POJISTNE"
30375;666;"UV";"65873688";1045.00;"UVER"
30386;669;"WX";"12925506";1947.00;"SIPO"
30390;673;"KL";"71669763";4586.00;"SIPO"
30391;674;"EF";"63081496";2058.00;"SIPO"
30392;675;"MN";"74623369";6358.00;"SIPO"
30393;675;"MN";"56463271";1704.00;"UVER"
30394;676;"GH";"72221982";3017.00;"SIPO"
30395;678;"YZ";"20567107";1192.00;"SIPO"
30396;678;"WX";"52606773";1929.00;" "
30397;678;"CD";"77998667";1967.00;"POJISTNE"
30398;679;"OP";"91457056";4049.00;"SIPO"
30399;679;"KL";"27114582";450.00;" "
30400;679;"UV";"84744864";281.00;"POJISTNE"
30401;680;"UV";"98674255";4853.00;"SIPO"
30404;682;"QR";"39035719";1477.00;"SIPO"
30405;682;"CD";"62099003";537.00;" "
30406;683;"QR";"19231844";8578.00;"SIPO"
30407;684;"QR";"66230869";1936.00;"SIPO"
30408;685;"AB";"46590065";3847.20;"LEASING"
30409;686;"ST";"30570674";2212.00;"SIPO"
30410;686;"OP";"92192554";2875.00;" "
30411;686;"AB";"65920859";983.00;"POJISTNE"
30412;687;"UV";"3712326";1444.00;"SIPO"
30413;687;"EF";"84690487";3998.00;" "
30414;688;"GH";"38275259";2509.00;"SIPO"
30415;689;"IJ";"27240383";3847.20;"LEASING"
30416;689;"MN";"58262753";4989.00;"SIPO"
30417;689;"QR";"99909179";1388.00;" "
30418;689;"WX";"87462937";17.00;"POJISTNE"
30419;689;"IJ";"93874132";16.00;" "
30420;690;"ST";"19503748";7152.00;"SIPO"
30421;690;"ST";"45288330";1749.00;"LEASING"
30422;691;"YZ";"42897981";3342.00;"SIPO"
30423;692;"QR";"82628667";4366.00;"SIPO"
30424;692;"OP";"98083799";137.00;" "
30425;693;"IJ";"37686020";6329.00;"SIPO"
30426;694;"QR";"91037123";3096.00;"SIPO"
30427;695;"CD";"38325697";9516.00;"SIPO"
30428;696;"IJ";"2534234";1299.00;"SIPO"
30429;696;"AB";"64442080";280.00;"SIPO"
30430;697;"ST";"77658992";6372.00;"SIPO"
30431;698;"EF";"98754322";6177.00;"SIPO"
30432;700;"WX";"21956253";1116.00;"SIPO"
30433;700;"YZ";"83101778";1646.00;" "
30434;702;"EF";"53787499";2813.00;"SIPO"
30435;703;"QR";"41043675";2306.00;"SIPO"
30436;704;"IJ";"15132719";2141.00;"SIPO"
30437;704;"UV";"96896516";1197.00;" "
30438;705;"KL";"67101108";4161.00;"SIPO"
30441;710;"KL";"95556771";3200.00;"SIPO"
30442;711;"AB";"97111349";3243.00;"SIPO"
30443;712;"UV";"19930512";3847.20;"LEASING"
30444;713;"QR";"13186729";3581.00;"SIPO"
30445;714;"UV";"88810574";3782.00;"SIPO"
30446;715;"CD";"61029869";2877.00;"SIPO"
30447;715;"IJ";"30505544";1808.00;" "
30448;715;"MN";"31952321";1378.00;"POJISTNE"
30449;717;"KL";"48199552";6561.00;"SIPO"
30450;718;"KL";"3925556";6412.00;"UVER"
30451;718;"KL";"22049463";726.00;"SIPO"
30452;718;"QR";"9956103";7122.00;" "
30453;718;"MN";"10620361";6041.00;"POJISTNE"
30454;719;"UV";"95629697";1991.00;"SIPO"
30455;720;"GH";"57822185";3916.00;"SIPO"
30456;721;"UV";"92811554";2194.00;"SIPO"
30466;725;"OP";"86504637";2612.00;"SIPO"
30467;726;"YZ";"22188473";3198.00;"SIPO"
30468;728;"YZ";"24685102";1143.00;"SIPO"
30469;728;"WX";"87029039";4119.00;" "
30470;728;"EF";"84884696";1863.00;"LEASING"
30471;729;"AB";"49945181";1872.00;"SIPO"
30472;729;"GH";"95585292";114.00;" "
30473;729;"MN";"56525182";67.00;"POJISTNE"
30474;731;"UV";"24144953";2706.00;"SIPO"
30475;732;"GH";"38898217";5129.00;"SIPO"
30476;734;"YZ";"88755988";2228.00;"SIPO"
30477;735;"EF";"74098461";1389.00;"SIPO"
30478;735;"IJ";"93383478";2187.00;"SIPO"
30479;736;"GH";"78246849";2119.00;"SIPO"
30480;737;"WX";"70212787";2817.00;"SIPO"
30481;738;"EF";"52158653";970.00;"SIPO"
30482;738;"OP";"91551339";82.00;" "
30483;738;"YZ";"99652116";3671.00;"POJISTNE"
30484;739;"CD";"15982044";5504.00;"SIPO"
30485;742;"CD";"99545573";2048.00;"SIPO"
30486;743;"EF";"82371133";2691.00;"SIPO"
30487;744;"CD";"51830822";2165.00;"SIPO"
30488;745;"IJ";"29839259";1965.00;"SIPO"
30489;746;"YZ";"78167122";3452.00;"SIPO"
30490;747;"YZ";"4759234";2672.00;"SIPO"
30491;748;"OP";"75135111";6492.00;"SIPO"
30492;749;"WX";"49041187";4965.00;"SIPO"
30493;749;"WX";"49583470";226.00;" "
30494;749;"QR";"72902929";51.00;"POJISTNE"
30495;749;"UV";"44345706";26.00;" "
30496;750;"YZ";"4588097";6615.00;"SIPO"
30497;751;"GH";"74106764";2363.00;"SIPO"
30498;752;"ST";"12794679";139.00;"SIPO"
30499;752;"UV";"44654941";5568.00;" "
30500;753;"AB";"81654536";1602.00;"SIPO"
30501;754;"GH";"22047943";1454.00;"SIPO"
30502;754;"GH";"54826593";1629.00;"SIPO"
30503;755;"CD";"65842372";3889.00;"SIPO"
30504;755;"UV";"18141162";1443.00;" "
30505;757;"CD";"82420587";810.00;"SIPO"
30506;757;"KL";"64578419";2289.00;" "
30507;759;"UV";"40699601";1952.00;"SIPO"
30508;760;"OP";"1005852";3403.00;"SIPO"
30509;760;"OP";"88799416";894.00;" "
30510;760;"AB";"76297777";909.00;"POJISTNE"
30511;762;"GH";"26588875";3895.00;"SIPO"
30512;763;"CD";"9127396";7417.00;"SIPO"
30513;764;"EF";"41232329";2360.00;"SIPO"
30514;766;"YZ";"65254580";7032.00;"SIPO"
30515;767;"KL";"91866522";3564.00;"SIPO"
30516;767;"QR";"39504963";504.00;" "
30517;767;"GH";"63160019";109.00;"POJISTNE"
30518;767;"KL";"32800996";22.00;" "
30519;768;"KL";"50946819";2814.00;"SIPO"
30523;771;"IJ";"54412794";214.00;"SIPO"
30524;771;"CD";"28503686";4816.00;" "
30525;772;"IJ";"69179099";4225.00;"SIPO"
30526;772;"YZ";"62614697";660.00;" "
30527;772;"WX";"50320124";280.00;"POJISTNE"
30530;775;"EF";"6431270";1168.00;"SIPO"
30531;775;"ST";"6988245";2439.00;" "
30532;776;"YZ";"44794058";2277.00;"SIPO"
30533;776;"MN";"45458602";1036.00;" "
30534;776;"IJ";"79007082";170.00;"POJISTNE"
30535;777;"GH";"7662755";6412.00;"UVER"
30536;780;"UV";"72554701";6220.00;"SIPO"
30537;781;"UV";"94061445";2054.00;"SIPO"
30538;782;"IJ";"82476073";3094.00;"SIPO"
30539;782;"UV";"68542945";2472.00;" "
30540;783;"MN";"85706555";3242.00;"SIPO"
30541;784;"IJ";"47865402";1485.00;"SIPO"
30542;784;"KL";"80516755";1215.00;" "
30543;784;"GH";"98420869";109.00;"POJISTNE"
30544;784;"AB";"51943343";701.00;" "
30545;785;"MN";"34928149";4335.80;"UVER"
30546;785;"CD";"69687145";7395.00;"SIPO"
30547;786;"MN";"96078651";4953.00;"SIPO"
30548;786;"IJ";"47281622";365.00;" "
30549;787;"GH";"43629378";4395.00;"SIPO"
30550;787;"OP";"81038975";122.00;" "
30551;788;"OP";"80561762";3096.00;"SIPO"
30552;789;"OP";"64140730";2153.00;"SIPO"
30553;789;"OP";"84300315";1641.00;" "
30554;789;"AB";"13870329";1522.00;"UVER"
30555;790;"MN";"86892044";4335.80;"UVER"
30556;791;"CD";"11072284";3054.00;"SIPO"
30557;792;"AB";"75295537";485.00;"SIPO"
30558;792;"AB";"50819605";1326.00;" "
30559;792;"MN";"90125488";588.00;"POJISTNE"
30560;793;"CD";"41663390";1212.00;"SIPO"
30561;793;"OP";"25394970";204.00;" "
30562;793;"YZ";"95059883";851.00;"POJISTNE"
30563;794;"EF";"49722951";1107.00;"SIPO"
30564;794;"YZ";"95150184";907.00;" "
30565;795;"CD";"39119124";2976.00;"SIPO"
30566;798;"CD";"6413495";2182.00;"SIPO"
30567;800;"ST";"70286303";2203.00;"SIPO"
30568;800;"IJ";"79600321";299.00;" "
30569;801;"ST";"28209829";2565.00;"SIPO"
30570;801;"MN";"60788422";767.00;" "
30571;802;"UV";"13280040";1876.00;"SIPO"
30572;804;"KL";"68166583";2342.00;"SIPO"
30573;804;"AB";"77494382";682.00;" "
30574;805;"EF";"11602461";1424.40;"LEASING"
30575;806;"QR";"33725094";2298.00;"SIPO"
30576;807;"IJ";"21882123";12579.00;"SIPO"
30578;808;"QR";"95864551";4492.00;"UVER"
30579;809;"GH";"26098048";8298.00;"SIPO"
30580;810;"UV";"99310320";2076.00;"SIPO"
30581;811;"WX";"22673315";5171.70;"UVER"
30582;812;"ST";"41519075";9128.00;"SIPO"
30583;813;"IJ";"39089608";2025.70;"UVER"
30584;814;"GH";"1200831";1598.00;"SIPO"
30585;814;"KL";"15360969";632.00;"SIPO"
30586;815;"MN";"93358599";1949.00;"SIPO"
30587;816;"OP";"35554933";2025.70;"UVER"
30588;816;"QR";"67616367";4514.00;"SIPO"
30589;817;"GH";"53805935";4605.00;"SIPO"
30590;817;"AB";"75855749";8975.00;"UVER"
30594;820;"QR";"12900066";210.00;"SIPO"
30595;820;"AB";"81232100";5367.00;" "
